country	year	unem	infl	gdp	uneml	infll	gdpl	trade	capmob	oild	Icc_2	Icc_3	Icc_4	Icc_5	Icc_6	Icc_7	Icc_8	Icc_9	Icc_10	Icc_11	Icc_12	Icc_13	Icc_14	per6673	per7479	per8084	per8690	corp	leftlab	clint	demand
2.0	1966	3.8	2.9	5.1111407	4.5	1.9900497	5.934182	9.622906	0.0	6.75E-4	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1.7985288	1.3764145	2.475521	51.96369
2.0	1967	3.8	2.8	2.277283	3.8	2.9	5.1111407	9.983546	0.0	5.9E-4	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1.8077855	1.1766782	2.1271818	36.93912
2.0	1968	3.6	4.2	4.7	3.8	2.8	2.277283	10.08912	0.0	6.62E-4	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1.8181758	1.1766782	2.1394079	57.50798
2.0	1969	3.5	5.4	2.8	3.6	4.2	4.7	10.43593	0.0	7.2E-4	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1.8285455	0.43317163	0.792074	55.310432
2.0	1970	4.9	5.9	-0.2	3.5	5.4	2.8	10.49535	0.0	7.73E-4	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1.8339705	0.43317163	0.794424	35.68419
2.0	1971	5.9	4.3	3.1	4.9	5.9	-0.2	11.27827	0.0	0.001063	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1.8596696	0.4840479	0.90016913	42.857426
2.0	1972	5.6	3.3	5.4	5.9	4.3	3.1	11.21771	0.0	0.001325	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1.843797	0.4840479	0.89248604	59.45386
2.0	1973	4.9	6.2	5.7	5.6	3.3	5.4	11.76705	0.0	0.00226	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1.7979207	0.43317163	0.77880824	70.602295
2.0	1974	5.6	11.0	-0.9	4.9	6.2	5.7	13.77255	0.0	0.007898	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	1.9404387	0.43317163	0.84054303	11.01804
2.0	1975	8.5	9.1	-0.8	5.6	11.0	-0.9	17.42326	0.0	0.009097	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	1.9732283	0.6404451	1.2637445	-5.2269783
2.0	1976	7.7	5.8	4.7	8.5	9.1	-0.8	16.52211	0.0	0.011098	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	1.9658078	0.6404451	1.258992	82.61055
2.0	1977	7.1	6.5	5.5	7.7	5.8	4.7	17.23492	0.0	0.013843	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	1.9560741	1.3632243	2.6665678	62.04571
2.0	1978	6.1	7.7	4.7	7.1	6.5	5.5	17.54099	0.0	0.01263	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	1.8887957	1.3632243	2.5748522	71.91806
2.0	1979	5.8	11.3	2.6	6.1	7.7	4.7	18.17591	0.0	0.01673	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	1.8838983	1.2991581	2.4474816	58.162914
2.0	1980	7.1	13.5	-0.4	5.8	11.3	2.6	19.73285	0.0	0.022449	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	2.0310316	1.2991581	2.638631	23.67942
2.0	1981	7.5	10.4	3.4	7.1	13.5	-0.4	21.51057	0.0	0.021138	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	2.002635	0.43317163	0.8674847	36.56797
2.0	1982	9.5	6.1	-3.0	7.5	10.4	3.4	20.53895	0.0	0.01793	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	1.9912306	0.43317163	0.8625446	-6.1616855
2.0	1983	9.5	3.2	2.9	9.5	6.1	-3.0	18.56972	0.0	0.014882	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	1.6761642	0.5443456	0.9124126	50.138245
2.0	1984	7.5	4.3	7.2	9.5	3.2	2.9	17.81588	0.0	0.015458	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	1.6540775	0.5443456	0.90038985	83.734634
2.0	1985	7.1	3.5	3.8	7.5	4.3	7.2	18.02899	0.0	0.012709	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.1234744	0.47651064	1.0118581	63.101463
2.0	1986	7.0	1.9	2.8	7.1	3.5	3.8	17.20371	0.0	0.006475	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	2.112881	0.47651064	1.0068103	51.61113
2.0	1987	6.2	3.7	3.7	7.0	1.9	2.8	17.23095	0.0	0.010027	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	2.1001842	0.49723804	1.0442915	58.585228
2.0	1988	5.5	4.1	4.6	6.2	3.7	3.7	18.29418	0.0	0.00816	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	1.9438641	0.49723804	0.96656317	82.32381
2.0	1989	5.270084	4.8	2.8	5.5	4.1	4.6	19.413527	0.0	0.00816	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	1.9470344	0.49723804	0.9681395	64.06464
2.0	1990	5.41456	5.4	0.9	5.270084	4.8	2.8	20.638363	0.0	0.00816	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	2.0092444	0.5386927	1.0823654	49.532074
20.0	1966	3.6	3.7	6.8021674	3.9	2.9498525	6.6366653	38.45467	0.0	8.91E-4	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.2677426	1.3387284	3.0358915	207.65523
20.0	1967	4.1	3.6	2.9236457	3.6	3.7	6.8021674	40.16167	0.0	8.8E-4	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.2981367	1.3387284	3.076581	148.59819
20.0	1968	4.8	4.0	5.6	4.1	3.6	2.9236457	41.06574	0.0	8.62E-4	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.3092508	1.5252745	3.5222414	234.0747
20.0	1969	4.7	4.6	5.2	4.8	4.0	5.6	42.76849	0.0	6.54E-4	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.3185737	1.5252745	3.5364614	226.673
20.0	1970	5.9	3.3	2.6	4.7	4.6	5.2	44.16533	0.0	2.86E-4	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.32556	1.5252745	3.5471175	150.16212
20.0	1971	6.4	2.8	7.0	5.9	3.3	2.6	43.8499	0.0	1.56E-4	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.3221345	1.5252745	3.5418925	166.62961
20.0	1972	6.3	4.8	5.8	6.4	2.8	7.0	42.67813	0.0	-4.3E-4	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.3198009	1.3293068	3.0837271	226.1941
20.0	1973	5.6	7.6	7.5	6.3	4.8	5.8	43.88472	0.0	-0.00137	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.1338942	1.3293068	2.8366	263.30832
20.0	1974	5.4	10.9	3.5	5.6	7.6	7.5	46.41543	0.0	-0.00198	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	2.2274292	1.3387284	2.9819226	37.132343
20.0	1975	6.9	10.8	1.1	5.4	10.9	3.5	50.49331	0.0	5.24E-4	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	2.0393605	1.3387284	2.73015	-15.147993
20.0	1976	7.1	7.5	6.1	6.9	10.8	1.1	48.16162	0.0	0.003198	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	2.049015	1.3387284	2.7430747	240.8081
20.0	1977	8.1	8.0	2.2	7.1	7.5	6.1	46.12166	0.0	0.00492	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	2.0666142	1.3387284	2.7666352	166.03796
20.0	1978	8.4	8.9	3.9	8.1	8.0	2.2	48.00311	0.0	0.003832	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	1.8683482	1.3387284	2.501211	196.81274
20.0	1979	7.5	9.2	3.4	8.4	8.9	3.9	51.22656	0.0	0.003733	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	1.8808043	0.4897008	0.92103136	163.92499
20.0	1980	7.5	10.2	1.0	7.5	9.2	3.4	54.93203	0.0	0.006605	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	1.8730276	1.5083158	2.825117	65.91844
20.0	1981	7.6	12.5	4.0	7.5	10.2	1.0	55.77161	0.0	0.007575	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	1.8931972	1.5083158	2.8555393	94.81174
20.0	1982	11.0	10.8	-4.3	7.6	12.5	4.0	54.325	0.0	-9.5E-4	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	1.8961625	1.5083158	2.8600118	-16.2975
20.0	1983	11.9	5.9	2.8	11.0	10.8	-4.3	48.58355	0.0	-0.00747	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	1.627354	1.5083158	2.4545639	131.17558
20.0	1984	11.3	4.3	5.4	11.9	5.9	2.8	48.40208	0.0	-0.00833	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	1.6817487	0.050657988	0.08519401	227.48978
20.0	1985	10.5	4.0	4.7	11.3	4.3	5.4	53.52345	0.0	-0.01115	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.6778903	0.050657988	0.08499855	187.33208
20.0	1986	9.6	4.2	3.1	10.5	4.0	4.7	54.3082	0.0	-0.00372	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	1.6819189	0.050657988	0.08520263	162.9246
20.0	1987	8.9	4.4	4.5	9.6	4.2	3.1	53.4611	0.0	-0.00511	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	1.6872132	0.050657988	0.085470825	181.76775
20.0	1988	7.8	4.0	5.0	8.9	4.4	4.5	52.15683	0.0	-0.00523	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	1.6000367	0.45201468	0.7232401	234.70573
20.0	1989	7.4952145	5.0	2.4	7.8	4.0	5.0	52.077396	0.0	-0.00523	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	1.6037323	0.45201468	0.72491056	171.85541
20.0	1990	8.059593	4.8	0.4	7.4952145	5.0	2.4	49.932476	0.0	-0.00523	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	1.7091097	0.45201468	0.77254266	119.837944
200.0	1966	1.5	3.9	1.8770983	1.5	4.9	2.5284631	37.9319	1.0	0.003318	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.141038	3.0338082	6.4954987	204.83226
200.0	1967	2.3	2.5	2.2550652	1.5	3.9	1.8770983	37.83032	1.0	0.003497	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.1337404	3.0338082	6.473359	139.97218
200.0	1968	2.5	4.7	4.1	2.3	2.5	2.2550652	37.76296	1.0	0.003617	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.1282299	3.0338082	6.456641	215.24886
200.0	1969	2.4	5.4	1.5	2.5	4.7	4.1	41.92546	2.0	0.00385	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.1299272	3.0338082	6.4617906	222.20496
200.0	1970	2.6	6.4	2.2	2.4	5.4	1.5	42.79789	2.0	0.003936	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.1551151	1.1379013	2.4523084	145.51283
200.0	1971	3.5	9.4	2.7	2.6	6.4	2.2	44.08434	1.0	0.004896	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.2183137	1.1379013	2.5242221	167.5205
200.0	1972	3.8	7.1	2.3	3.5	9.4	2.7	43.51069	1.0	0.005104	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.2120447	1.1379013	2.5170887	230.60666
200.0	1973	2.7	9.2	7.6	3.8	7.1	2.3	42.86721	1.0	0.006741	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.1828098	1.1379013	2.483822	257.20325
200.0	1974	2.6	16.0	-1.0	2.7	9.2	7.6	48.8228	1.0	0.024008	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	2.71987	2.747394	7.472555	39.05824
200.0	1975	4.0	24.2	-0.7	2.6	16.0	-1.0	59.62837	1.0	0.020749	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	2.771193	2.8095763	7.785878	-17.888512
200.0	1976	5.5	16.5	3.8	4.0	24.2	-0.7	52.51037	1.0	0.019791	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	2.7923062	2.8095763	7.845197	262.55185
200.0	1977	5.8	15.8	1.0	5.5	16.5	3.8	56.87488	1.0	0.013439	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	2.8195338	2.8095763	7.921695	204.74957
200.0	1978	5.7	8.3	3.6	5.8	15.8	1.0	59.06499	1.0	0.010405	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	2.8063033	2.8095763	7.884523	242.16646
200.0	1979	5.3	13.4	2.2	5.7	8.3	3.6	55.53134	1.0	0.006291	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	2.8242319	1.0399175	2.936968	177.7003
200.0	1980	7.0	18.0	-2.3	5.3	13.4	2.2	55.78893	0.0	0.001062	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	3.082917	1.0399175	3.205979	66.94672
200.0	1981	10.5	11.9	-1.4	7.0	18.0	-2.3	52.5135	0.0	-0.01187	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	3.0468602	1.0399175	3.1684833	89.27295
200.0	1982	11.2	8.6	1.5	10.5	11.9	-1.4	50.54586	0.0	-0.01862	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	2.9689035	1.0399175	3.0874147	-15.163758
200.0	1983	11.7	4.6	3.4	11.2	8.6	1.5	51.03159	0.0	-0.02385	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	2.5827038	0.6837841	1.7660118	137.7853
200.0	1984	11.7	5.0	1.8	11.7	4.6	3.4	52.77322	0.0	-0.02142	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	2.5458453	0.6837841	1.7408086	248.03412
200.0	1985	11.2	6.1	3.7	11.7	5.0	1.8	58.07664	0.0	-0.02456	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.892965	0.6837841	1.9781636	203.26825
200.0	1986	11.2	3.4	3.5	11.2	6.1	3.7	57.58285	0.0	-0.01011	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	2.868544	0.6837841	1.9614649	172.74855
200.0	1987	10.2	4.2	4.7	11.2	3.4	3.5	53.52335	0.0	-0.01378	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	2.8511584	0.8175696	2.3310204	181.9794
200.0	1988	8.3	4.9	4.1	10.2	4.2	4.7	52.65015	0.0	-0.00775	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	3.1331866	0.8175696	2.561598	236.92567
200.0	1989	6.1140733	7.8	2.3	8.3	4.9	4.1	50.24818	0.0	-0.00775	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	3.112492	0.8175696	2.544679	165.819
200.0	1990	5.4717445	9.5	0.8	6.1140733	7.8	2.3	52.35597	0.0	-0.00775	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	2.888722	0.8175696	2.3617313	125.65433
210.0	1966	1.0	5.8	1.8770983	0.6	6.0	2.5284631	87.05895	2.0	0.004496	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.3013365	2.384517	5.487576	470.11835
210.0	1967	2.0	3.5	2.2550652	1.0	5.8	1.8770983	85.44972	2.0	0.004435	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.3025136	2.1175904	4.8757806	316.16397
210.0	1968	1.9	3.7	2.3	2.0	3.5	2.2550652	82.56051	3.0	0.004747	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.313736	2.121359	4.9082646	470.59488
210.0	1969	1.4	7.5	6.4	1.9	3.7	2.3	82.63106	2.0	0.004856	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.3110516	2.121359	4.9025702	437.9446
210.0	1970	1.1	3.6	6.7	1.4	7.5	6.4	86.03879	2.0	0.005194	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.2985408	2.121359	4.8760304	292.5319
210.0	1971	1.6	7.5	4.2	1.1	3.6	6.7	91.87628	2.0	0.00587	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.2881913	2.2305	5.103811	349.12985
210.0	1972	2.8	7.8	3.3	1.6	7.5	4.2	91.26911	1.0	0.006747	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.2992136	2.249343	5.17172	483.72632
210.0	1973	2.8	8.0	4.7	2.8	7.8	3.3	87.19008	1.0	0.009188	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	2.1557221	2.788601	6.011449	523.1405
210.0	1974	3.5	9.6	4.0	2.8	8.0	4.7	91.15795	1.0	0.028137	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	2.1691017	2.788601	6.048759	72.92636
210.0	1975	5.3	10.2	-0.1	3.5	9.6	4.0	104.9757	1.0	0.026536	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	2.2654347	2.788601	6.3173933	-31.492712
210.0	1976	5.6	8.8	5.1	5.3	10.2	-0.1	96.28062	1.0	0.032235	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	2.2627888	2.788601	6.3100147	481.40308
210.0	1977	5.5	6.4	2.3	5.6	8.8	5.1	98.3404	1.0	0.031838	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	2.2590497	2.02821	4.581827	354.02542
210.0	1978	5.5	4.1	2.5	5.5	6.4	2.3	93.89299	0.0	0.033198	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	2.1685562	2.02821	4.3982873	384.96124
210.0	1979	5.6	4.2	2.4	5.5	4.1	2.5	89.75119	0.0	0.048353	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	2.1680706	2.02821	4.397302	287.20383
210.0	1980	6.0	6.5	0.9	5.6	4.2	2.4	98.66754	0.0	0.073261	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	2.2205038	2.02821	4.503648	118.401054
210.0	1981	8.9	6.7	-0.7	6.0	6.5	0.9	105.5502	0.0	0.069064	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	2.2037065	2.534567	5.585442	179.43535
210.0	1982	10.3	6.0	-1.4	8.9	6.7	-0.7	112.4727	0.0	0.063393	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	2.1880858	1.8386391	4.0231004	-33.741814
210.0	1983	12.3	2.8	0.9	10.3	6.0	-1.4	111.3337	0.0	0.050717	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	2.1783118	1.8386391	4.0051293	300.601
210.0	1984	12.3	3.3	1.7	12.3	2.8	0.9	112.8105	0.0	0.049702	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	2.1477227	1.8386391	3.948887	530.20935
210.0	1985	10.2	2.3	2.6	12.3	3.3	1.7	119.0031	0.0	0.043322	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.5514846	1.8386391	4.6912594	416.51083
210.0	1986	10.0	0.1	2.0	10.2	2.3	2.6	122.6721	0.0	0.02164	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	2.533107	2.0168297	5.1088457	368.0163
210.0	1987	10.0	-0.7	1.1	10.0	0.1	2.0	104.1273	0.0	0.028134	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	2.5280075	2.0168297	5.098561	354.0328
210.0	1988	10.1	0.7	2.7	10.0	-0.7	1.1	102.312	0.0	0.02466	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	2.1886103	2.0168297	4.4140544	460.404
210.0	1989	8.31223	1.1	4.0	10.1	0.7	2.7	105.05729	0.0	0.02466	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	2.1904917	2.0607886	4.51414	346.68906
210.0	1990	7.508731	2.5	3.9	8.31223	1.1	4.0	111.76222	0.0	0.02466	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	2.220921	2.5603027	5.68623	268.22934
211.0	1966	2.7	4.2	3.1622589	2.4	5.3	3.5606449	73.61844	2.0	0.004817	0	0	0	1	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	3.1595132	1.1400831	3.6021075	397.53958
211.0	1967	3.7	2.9	3.8753977	2.7	4.2	3.1622589	74.54204	2.0	0.004916	0	0	0	1	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	3.24541	1.1400831	3.700037	275.80554
211.0	1968	4.5	2.7	4.2	3.7	2.9	3.8753977	73.58559	2.0	0.005691	0	0	0	1	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	3.2622151	2.352583	7.6746316	419.43784
